SampleIndex,Amplitude
3439,-0.77702
3440,-1.23305
3441,-0.47178
3442,0.27494
3443,1.03989
3444,0.98728
3445,0.44010
3446,-0.12405
3447,-0.41740
3448,-1.06711
3449,-1.13277
3450,-0.01745
3451,1.13368
3452,0.90016
3453,0.44762
3454,0.10098
3455,0.02160
3456,-1.20395
3457,-1.20978
3458,-0.41059
3459,1.07217
3460,1.11101
3461,0.26616
3462,0.15968
3463,0.16831
3464,-0.76429
3465,-1.44340
3466,-0.64081
3467,0.67041
3468,1.14362
3469,0.56552
3470,0.48789
3471,0.28567
3472,-0.58320
3473,-1.25916
3474,-1.09864
3475,0.34684
3476,0.70133
3477,0.60854
3478,0.52094
3479,0.48227
3480,-0.47005
3481,-1.37972
3482,-1.24505
3483,0.05596
3484,0.57272
3485,0.93526
3486,0.65497
3487,0.34005
3488,-0.27538
3489,-0.93407
3490,-1.15490
3491,-0.60834
3492,0.51597
3493,0.93981
3494,0.81898
3495,0.41464
3496,0.06048
3497,-0.42524
3498,-1.04873
3499,-0.95950
3500,-0.08276
3501,1.06032
3502,1.02779
3503,0.52215
3504,0.21565
3505,0.06872
3506,-1.05848
3507,-1.63682
3508,-0.08651
3509,0.96875
3510,1.15806
3511,0.35045
3512,0.45170
3513,0.17314
3514,-1.01724
3515,-1.64146
3516,-0.65722
3517,0.77540
3518,0.83941
3519,0.36156
3520,0.36979
3521,0.46363
3522,-0.68173
3523,-1.63654
3524,-0.66440
3525,0.28897
3526,0.88051
3527,0.71977
3528,0.74146
3529,0.45236
3530,-0.60664
3531,-1.02319
3532,-0.92450
3533,-0.41870
3534,0.60446
3535,1.20323
3536,0.55999
3537,0.24568
3538,-0.52656
3539,-0.82342
3540,-1.18888
3541,-0.85473
3542,0.52835
3543,0.96117
3544,0.41590
3545,0.11082
3546,0.13400
3547,-0.59712
3548,-1.01317
3549,-1.40317
3550,0.24277
3551,1.36909
3552,0.73656
3553,0.25086
3554,0.56022
3555,-0.14824
3556,-1.07673
3557,-1.21965
3558,-0.06660
3559,0.73976
3560,0.73712
3561,0.45809
3562,0.78031
3563,-0.04090
3564,-0.95430
3565,-1.24684
3566,-0.44652
3567,0.47860
3568,0.71383
3569,0.71086
3570,0.57585
3571,0.15918
3572,-0.51897
3573,-1.04792
3574,-0.73272
3575,-0.17849
3576,0.89817
3577,1.02417
3578,0.52949
3579,-0.17576
3580,-0.54675
3581,-0.57198
3582,-1.26883
3583,-0.56249
3584,0.97194
3585,1.06757
3586,0.57931
3587,0.12747
3588,-0.00123
3589,-0.79754
3590,-1.46680
3591,-0.60040
3592,0.83322
3593,1.06106
3594,0.42491
3595,0.42231
3596,0.22724
3597,-0.20092
3598,-1.77315
3599,-0.86194
3600,0.33821
3601,0.77288
3602,0.72435
3603,0.56422
3604,0.38233
3605,-0.49513
3606,-1.04122
3607,-1.03378
3608,0.11583
3609,0.37364
3610,0.93904
3611,0.91153
3612,0.38048
3613,-0.43420
3614,-0.67323
3615,-0.96863
3616,-0.62934
3617,0.47763
3618,1.22639
3619,0.53909
3620,-0.02230
3621,0.10033
3622,-0.45771
3623,-1.44195
3624,-0.98355
3625,0.49357
3626,1.09429
3627,0.83382
3628,0.17344
3629,0.30287
3630,0.03526
3631,-1.17867
3632,-1.32180
3633,-0.46139
3634,1.22955
3635,0.83455
3636,0.33900
3637,0.45534
3638,0.00501
3639,-1.25840
3640,-1.47433
3641,-0.39507
3642,0.25772
3643,0.67383
3644,0.96761
3645,0.64902
3646,-0.05292
3647,-0.57586
3648,-1.01023
3649,-0.85787
3650,-0.09968
3651,1.16543
3652,0.98349
3653,0.46181
3654,-0.17830
3655,-0.02456
3656,-0.87757
3657,-1.33383
3658,-0.40792
3659,0.94054
3660,1.09311
3661,0.34632
3662,0.36088
3663,0.22651
3664,-0.58164
3665,-1.68231
3666,-0.73612
3667,0.55955
3668,0.68367
3669,0.44479
3670,0.58661
3671,0.43566
3672,-0.72326
3673,-1.45755
3674,-0.69979
3675,0.21165
3676,0.95071
3677,0.81576
3678,0.76193
3679,0.15081
3680,-0.45302
3681,-1.06225
3682,-0.80903
3683,-0.45900
3684,0.58551
3685,1.32079
3686,0.63305
3687,0.03873
3688,-0.30792
3689,-0.81317
3690,-1.23677
3691,-0.71690
3692,0.73185
3693,1.27760
3694,0.53374
3695,0.23729
3696,0.36590
3697,-0.51273
3698,-1.54244
3699,-1.10578
3700,0.64636
3701,1.24037
3702,0.54315
3703,0.52050
3704,0.56844
3705,-0.42239
3706,-1.17445
3707,-0.94421
3708,-0.06247
3709,0.50173
3710,0.66068
3711,0.88370
3712,0.29741
3713,-0.39198
3714,-0.88113
3715,-1.19222
3716,-0.95988
3717,0.23783
3718,1.17225
3719,0.94876
3720,-0.03989
3721,0.05428
3722,-0.35167
3723,-1.30427
3724,-1.08607
3725,0.03743
3726,1.16527
3727,0.62973
3728,0.19087
3729,0.48921
3730,-0.02689
3731,-1.34099
3732,-1.45042
3733,0.26314
3734,0.96395
3735,1.06967
3736,0.41723
3737,0.57465
3738,-0.14336
3739,-1.26919
3740,-1.32698
3741,-0.54142
3742,0.47013
3743,0.84440
3744,0.83490
3745,0.68204
3746,-0.15558
3747,-0.24156
3748,-0.86600
3749,-1.16151
3750,-0.03302
3751,1.20462
3752,0.97575
3753,0.49435
3754,0.10202
3755,-0.22598
3756,-0.99512
3757,-1.49437
3758,-0.28988
3759,1.06422
3760,0.77768
3761,0.29496
3762,0.48154
3763,0.04733
3764,-0.84654
3765,-1.37919
3766,-0.39197
3767,0.96714
3768,0.77239
3769,0.59553
3770,0.99924
3771,0.33653
3772,-1.01840
3773,-1.11919
3774,-0.74343
3775,-0.03621
3776,0.81452
3777,1.19800
3778,0.58829
3779,-0.01578
3780,-0.29421
3781,-0.81584
3782,-1.32779
3783,-0.72463
3784,1.03751
3785,1.10742
3786,0.15344
3787,0.23453
3788,-0.02252
3789,-0.85674
3790,-1.34816
3791,-0.59155
3792,0.81032
3793,0.78819
3794,0.09066
3795,0.59202
3796,0.30058
3797,-0.83691
3798,-1.53195
3799,-0.76530
3800,0.15549
3801,0.86841
3802,1.10352
3803,0.58545
3804,-0.16439
3805,-0.22368
3806,-0.92921
3807,-1.08148
3808,-0.60345
3809,0.81513
3810,1.15453
3811,0.69366
3812,0.19185
3813,-0.01916
3814,-0.61107
3815,-1.62483
3816,-0.47322
3817,0.89178
3818,1.26409
3819,0.25623
3820,0.30068
3821,0.32475
3822,-0.55937
3823,-1.25754
3824,-0.88513
3825,0.33774
3826,0.68026
3827,0.88381
3828,0.62102
3829,0.35893
3830,-0.43857
3831,-0.99927
3832,-1.16653
3833,-0.32757
3834,0.75355
3835,1.21907
3836,0.66356
3837,0.22463
3838,-0.02861
3839,-0.58085
3840,-1.13431
3841,-1.02639
3842,1.01603
3843,1.04810
3844,0.48169
3845,0.49491
3846,0.25868
3847,-0.37603
3848,-1.40567
3849,-1.08136
3850,0.51761
3851,1.03836
3852,0.66919
3853,0.45794
3854,0.48411
3855,-0.46100
3856,-1.22590
3857,-0.85116
3858,-0.39675
3859,0.70808
3860,0.99713
3861,0.82380
3862,0.25555
3863,0.02252
3864,-0.68381
3865,-1.32316
3866,-0.79220
3867,0.57439
3868,1.23969
3869,0.47140
3870,0.31795
3871,0.30893
3872,-0.44715
3873,-1.43317
3874,-1.06019
3875,0.57415
3876,1.14525
3877,0.62973
3878,0.62154
3879,0.47508
3880,-0.67569
3881,-1.29241
3882,-0.88325
3883,-0.08800
3884,0.44895
3885,1.04419
3886,0.83685
3887,0.19529
3888,-0.22083
3889,-0.45449
3890,-1.08801
3891,-0.95743
3892,0.38959
3893,1.23498
3894,0.60282
3895,0.27053
3896,0.32389
3897,-0.38563
3898,-1.40573
3899,-1.09798
3900,0.48944
3901,0.96184
3902,0.72651
3903,0.58439
3904,0.29190
3905,-0.47664
3906,-1.48258
3907,-0.88781
3908,-0.10811
3909,0.85685
3910,0.93167
3911,0.77734
3912,0.13924
3913,-0.35782
3914,-0.80269
3915,-1.34351
3916,-1.16683
3917,0.52894
3918,1.42187
3919,0.75261
3920,0.20358
3921,0.45529
3922,-0.26691
3923,-1.35187
3924,-1.25061
3925,0.66051
3926,1.21560
3927,0.69547
3928,0.54472
3929,0.38411
3930,-0.52624
3931,-1.18123
3932,-1.13414
3933,-0.34278
3934,0.30963
3935,0.89939
3936,0.72734
3937,0.13302
3938,-0.27120
3939,-0.27659
3940,-1.14584
3941,-0.96598
3942,0.57504
3943,1.19519
3944,0.64107
3945,-0.14567
3946,0.41427
3947,-0.10746
3948,-1.38078
3949,-1.03141
3950,0.35632
3951,1.23541
3952,0.63345
3953,0.53604
3954,0.58258
3955,-0.23602
3956,-1.20083
3957,-0.90059
3958,-0.12227
3959,0.44532
3960,0.91117
3961,0.86739
3962,-0.00129
3963,-0.10415
3964,-0.48448
3965,-1.04598
3966,-0.80872
3967,0.55083
3968,1.17105
3969,0.56164
3970,0.06879
3971,-0.02258
3972,-0.59609
3973,-1.47867
3974,-0.94723
3975,0.49532
3976,1.12035
3977,0.42482
3978,0.39094
3979,0.54249
3980,-0.72893
3981,-0.92462
3982,-0.92822
3983,-0.36751
3984,0.14290
3985,1.19657
3986,0.73091
3987,0.11888
3988,-0.00878
3989,-0.51076
3990,-1.56187
3991,-0.81449
3992,0.82597
3993,1.29349
3994,0.54402
3995,0.40645
3996,0.11819
3997,-0.43615
3998,-1.27691
3999,-0.55472
4000,0.31965
4001,0.71355
4002,0.89530
4003,0.38510
4004,0.55160
4005,-0.63162
4006,-1.13280
4007,-1.02565
4008,-0.15856
4009,0.47431
4010,1.11678
4011,0.75277
4012,0.10859
4013,-0.00870
4014,-0.39330
4015,-1.56808
4016,-0.96448
4017,0.75112
4018,1.21886
4019,0.54973
4020,0.28914
4021,0.47278
4022,-0.45114
4023,-1.36542
4024,-0.81680
4025,0.44081
4026,0.66014
4027,0.65906
4028,0.62289
4029,0.33385
4030,-0.57229
4031,-1.01373
4032,-1.05190
4033,-0.51254
4034,0.83307
4035,0.96398
4036,0.62769
4037,0.01287
4038,0.08676
4039,-0.87574
4040,-1.39088
4041,-0.83684
4042,0.83760
4043,0.80020
4044,0.50239
4045,0.79931
4046,0.26997
4047,-0.97325
4048,-1.27636
4049,-0.49853
4050,-0.07784
4051,0.60251
4052,0.95232
4053,0.84564
4054,0.38589
4055,-0.31109
4056,-0.95666
4057,-1.41001
4058,-0.28645
4059,1.08084
4060,1.26301
4061,0.32220
4062,0.28724
4063,0.21638
4064,-0.76536
4065,-1.50597
4066,-0.45755
4067,0.58600
4068,0.71841
4069,0.58278
4070,0.71323
4071,0.06014
4072,-0.69297
4073,-1.30747
4074,-0.93810
4075,0.20882
4076,0.98492
4077,1.24119
4078,0.20000
4079,0.01950
4080,-0.25327
4081,-0.99381
4082,-1.37489
4083,-0.17071
4084,1.12303
4085,0.98405
4086,0.28245
4087,0.75366
4088,-0.10258
4089,-1.23665
4090,-1.14105
4091,-0.17439
4092,0.49061
4093,0.84264
4094,0.83483
4095,0.37408
4096,-0.12123
4097,-0.58955
4098,-1.05679
4099,-1.08724
4100,0.05708
4101,1.26270
4102,1.11697
4103,0.00155
4104,0.18969
4105,-0.26558
4106,-1.28789
4107,-1.36318
4108,0.30148
4109,0.97681
4110,0.75803
4111,0.34833
4112,0.38346
4113,-0.23928
4114,-0.87071
4115,-0.91599
4116,-0.58315
4117,0.12884
4118,1.17279
4119,0.84226
4120,0.23968
4121,0.25771
4122,-0.25272
4123,-1.59625
4124,-1.18608
4125,0.40084
4126,1.08852
4127,0.45755
4128,0.37115
4129,0.62609
4130,-0.39914
4131,-1.30331
4132,-0.72290
4133,0.06947
4134,0.40521
4135,0.88535
4136,0.97003
4137,0.35814
4138,-0.13118
4139,-0.40855
4140,-1.21334
4141,-1.01275
4142,0.44035
4143,1.28362
4144,0.58500
4145,0.13063
4146,0.53012
4147,-0.59335
4148,-1.39360
4149,-0.91784
4150,0.35817
4151,1.06201
4152,0.54386
4153,0.69638
4154,0.37350
4155,-0.53958
4156,-1.14659
4157,-0.91899
4158,-0.51697
4159,0.73438
4160,0.96005
4161,0.68051
4162,-0.03059
4163,0.22374
4164,-0.60048
4165,-1.76713
4166,-0.56103
4167,1.00170
4168,1.13476
4169,0.67550
4170,0.49710
4171,0.34530
4172,-0.74773
4173,-1.37198
4174,-0.61371
4175,0.13372
4176,0.70110
4177,1.38866
4178,0.51691
4179,0.03360
4180,-0.20474
4181,-0.88748
4182,-1.13532
4183,-0.42807
4184,0.94612
4185,0.74867
4186,0.43017
4187,0.69323
4188,0.28008
4189,-0.87022
4190,-1.64260
4191,-0.39047
4192,0.47844
4193,0.54832
4194,0.66433
4195,0.71318
4196,0.00843
4197,-0.69332
4198,-0.70591
4199,-0.88589
4200,0.18828
4201,1.10469
4202,1.19152
4203,0.41360
4204,0.22632
4205,-0.08060
4206,-1.40904
4207,-1.54964
4208,-0.01285
4209,0.93959
4210,0.47379
4211,0.54237
4212,0.64239
4213,-0.21792
4214,-0.84884
4215,-0.99633
4216,-0.65425
4217,0.45911
4218,1.14258
4219,0.91984
4220,-0.19176
4221,0.03362
4222,-0.29914
4223,-1.06704
4224,-1.19179
4225,0.49219
4226,1.17646
4227,0.28715
4228,0.54410
4229,0.71597
4230,-0.30739
4231,-1.13063
4232,-0.98693
4233,-0.12951
4234,0.46819
4235,1.34605
4236,0.70858
4237,-0.03989
4238,0.08489
4239,-0.41560
4240,-1.38795
4241,-0.89350
4242,0.95619
4243,1.34769
4244,0.22924
4245,0.48167
4246,0.17200
4247,-0.99375
4248,-0.97244
4249,-0.60595
4250,0.24101
4251,0.65893
4252,1.11003
4253,0.98313
4254,-0.04304
4255,-0.40530
4256,-0.53265
4257,-1.09438
4258,-0.45372
4259,1.21362
4260,1.05088
4261,0.21555
4262,0.22086
4263,0.41195
4264,-1.04829
4265,-1.48952
4266,-0.36786
4267,0.63640
4268,0.57698
4269,0.92116
4270,0.69662
4271,-0.31038
4272,-0.38849
4273,-0.91132
4274,-1.35323
4275,0.02934
4276,1.09924
4277,0.75489
4278,0.14458
4279,0.20291
4280,0.36488
4281,-1.38999
4282,-1.28054
4283,-0.17437
4284,0.88111
4285,0.60351
4286,0.68615
4287,0.73595
4288,-0.26263
4289,-1.18488
4290,-1.09697
4291,-0.71905
4292,0.07384
4293,1.17780
4294,0.69086
4295,0.16993
4296,0.29125
4297,-0.48592
4298,-1.32855
4299,-1.25399
4300,0.79467
4301,0.85287
4302,0.45228
4303,0.83970
4304,0.58360
4305,-0.63296
4306,-0.99365
4307,-0.82335
4308,-0.10568
4309,0.58388
4310,1.36902
4311,0.43276
4312,-0.17024
4313,0.29142
4314,-0.56914
4315,-1.54117
4316,-0.52490
4317,1.11799
4318,0.86872
4319,0.78681
4320,0.58767
4321,0.35954
4322,-1.06770
4323,-1.24073
4324,-0.77594
4325,-0.14540
4326,0.78065
4327,1.13597
4328,0.44157
4329,0.07825
4330,-0.09702
4331,-0.74576
4332,-1.36999
4333,-0.18544
4334,1.00934
4335,0.75820
4336,0.23432
4337,0.67954
4338,0.04964
4339,-1.11117
4340,-1.16536
4341,-0.30827
4342,0.36281
4343,0.71572
4344,1.18779
4345,0.16210
4346,0.04277
4347,-0.15565
4348,-1.09417
4349,-1.14695
4350,0.34418
4351,1.40008
4352,0.53449
4353,0.37371
4354,0.47508
4355,-0.31418
4356,-1.32194
4357,-1.20728
4358,-0.03503
4359,0.42626
4360,0.81982
4361,0.86456
4362,0.19187
4363,-0.25106
4364,-0.46400
4365,-1.09760
4366,-0.82218
4367,0.74103
4368,1.14524
4369,0.40256
4370,0.29749
4371,0.58930
4372,-0.92727
4373,-1.49806
4374,-0.46001
4375,0.38655
4376,0.71291
4377,0.85722
4378,0.61166
4379,-0.28982
4380,-0.27611
4381,-0.95258
4382,-1.42810
4383,-0.35008
4384,1.18157
4385,1.04334
4386,0.34085
4387,0.46582
4388,0.18289
4389,-0.84842
4390,-1.64323
4391,-0.20813
4392,0.29248
4393,0.97338
4394,1.04944
4395,0.37386
4396,-0.57897
4397,-0.24240
4398,-1.01124
4399,-0.91101
4400,0.32786
4401,1.31207
4402,0.54933
4403,0.39235
4404,0.70606
4405,-0.31720
4406,-1.37063
4407,-0.91753
4408,0.07690
4409,0.50225
4410,1.00879
4411,0.88118
4412,0.25461
4413,0.02489
4414,-0.74993
4415,-1.33768
4416,-1.06886
4417,1.03191
4418,1.34076
4419,0.21066
4420,0.58950
4421,0.94165
4422,-0.90887
4423,-1.47608
4424,-0.58625
4425,0.22052
4426,0.34672
4427,1.26743
4428,0.65362
4429,0.21815
4430,-0.27281
4431,-0.82609
4432,-1.48272
4433,-0.29659
4434,0.98053
4435,0.83141
4436,0.35430
4437,0.68796
4438,0.26794
4439,-0.99522
4440,-1.33654
4441,-0.29383
4442,0.48253
4443,0.97805
4444,1.11085
4445,0.26486
4446,-0.11581
4447,-0.12804
4448,-1.25891
4449,-1.20839
4450,0.35546
4451,1.38981
4452,0.59978
4453,0.41364
4454,0.74942
4455,-0.31409
4456,-1.47531
4457,-1.16100
4458,-0.23908
4459,0.72273
4460,1.00089
4461,0.70289
4462,0.12837
4463,0.00896
4464,-0.61202
4465,-1.59842
4466,-0.94015
4467,0.84556
4468,1.21677
4469,0.34774
4470,0.57026
4471,0.21676
4472,-0.80176
4473,-1.15097
4474,-0.72186
4475,0.02269
4476,0.91758
4477,1.04000
4478,0.45740
4479,-0.08168
4480,-0.08395
4481,-0.96065
4482,-1.37733
4483,-0.08806
4484,0.95444
4485,0.69228
4486,0.43468
4487,0.79410
4488,-0.30634
4489,-1.30155
4490,-0.94670
4491,-0.39477
4492,0.27199
4493,1.09859
4494,1.03747
4495,0.16899
4496,-0.02595
4497,-0.13447
4498,-1.50597
4499,-1.18520
4500,0.24417
4501,0.97926
4502,0.52650
4503,0.85650
4504,0.52677
4505,-0.49922
4506,-1.20891
4507,-0.70790
4508,-0.36502
4509,0.89349
4510,1.10797
4511,0.22097
4512,0.14418
4513,0.08751
4514,-0.86090
4515,-1.65618
4516,-0.49290
4517,0.84557
4518,0.79124
4519,0.56918
4520,1.03850
4521,-0.03192
4522,-0.63322
4523,-0.98488
4524,-1.00258
4525,-0.40977
4526,1.21185
4527,1.02153
4528,-0.04025
4529,0.62569
4530,-0.01748
4531,-1.50692
4532,-1.56450
4533,-0.06436
4534,0.86042
4535,0.68873
4536,0.88265
4537,0.27812
4538,-0.50118
4539,-0.54675
4540,-1.11859
4541,-0.95137
4542,0.74088
4543,1.23744
4544,0.53812
4545,0.36906
4546,0.42488
4547,-0.75703
4548,-1.64767
4549,-0.51583
4550,0.46222
4551,0.64161
4552,0.86270
4553,0.79555
4554,-0.15413
4555,-0.16248
4556,-0.60901
4557,-1.52112
4558,-0.25661
4559,1.25436
4560,0.92410
4561,0.34412
4562,0.71303
4563,-0.01659
4564,-1.18987
4565,-1.18082
4566,-0.36131
4567,0.26935
4568,0.94152
4569,1.14386
4570,0.13959
4571,-0.18803
4572,-0.11888
4573,-1.24685
4574,-0.98645
4575,0.70130
4576,1.26170
4577,0.55331
4578,0.72935
4579,0.30396
4580,-0.63790
4581,-1.02761
4582,-0.88786
4583,-0.30720
4584,0.46587
4585,1.33350
4586,1.00890
4587,0.03800
4588,0.29176
4589,-0.78713
4590,-1.66942
4591,-0.36886
4592,0.66425
4593,0.50768
4594,0.51932
4595,0.85579
4596,-0.31169
4597,-0.60715
4598,-1.03191
4599,-0.77516
4600,-0.02034
4601,1.25805
4602,1.02477
4603,0.33646
4604,0.50300
4605,-0.01197
4606,-1.36449
4607,-1.08564
4608,0.01003
4609,0.63814
4610,0.63360
4611,1.11861
4612,0.13621
4613,-0.39389
4614,-0.67071
4615,-1.07337
4616,-0.93898
4617,0.93834
4618,1.08724
4619,0.30322
4620,0.51479
4621,0.71934
4622,-1.04709
4623,-1.65949
4624,-0.47126
4625,0.02125
4626,0.53763
4627,0.98787
4628,0.75086
4629,0.02882
4630,0.12368
4631,-0.87095
4632,-1.34794
4633,-0.09361
4634,1.27951
4635,0.83280
4636,0.63907
4637,0.64243
4638,-0.10866
4639,-1.10039
4640,-0.96768
4641,-0.45981
4642,0.51066
4643,1.22574
4644,0.98165
4645,0.11928
4646,0.37588
4647,-0.31307
4648,-1.43609
4649,-1.01564
4650,0.83536
4651,0.77584
4652,0.64743
4653,1.00892
4654,0.32454
4655,-0.53978
4656,-0.85763
4657,-1.11425
4658,-0.68723
4659,1.02109
4660,1.21668
4661,-0.04683
4662,0.43308
4663,0.26067
4664,-1.09236
4665,-1.56760
4666,-0.19211
4667,0.27016
4668,0.79513
4669,1.08857
4670,0.25190
4671,0.16093
4672,-0.37032
4673,-1.38924
4674,-1.29767
4675,0.52797
4676,1.09574
4677,0.43336
4678,0.41076
4679,0.51584
4680,-0.69356
4681,-1.48520
4682,-0.76570
4683,-0.29555
4684,0.70007
4685,1.38511
4686,0.41355
4687,0.11769
4688,0.36795
4689,-0.61246
4690,-1.33784
4691,-0.72777
4692,1.13827
4693,0.53564
4694,0.65726
4695,0.57204
4696,-0.16695
4697,-0.54927
4698,-0.86238
4699,-1.11267
4700,-0.14435
4701,1.48533
4702,0.76276
4703,0.06592
4704,0.54429
4705,-0.34757
4706,-1.49027
4707,-1.01051
4708,0.01856
4709,0.49771
4710,0.80285
4711,1.08467
4712,0.00383
4713,-0.08572
4714,-0.45996
4715,-1.28978
4716,-0.72746
4717,0.89437
4718,1.07495
4719,0.25381
4720,0.37554
4721,0.49624
4722,-0.98656
4723,-1.36294
4724,-0.70997
4725,0.05454
4726,1.04202
4727,1.48558
4728,0.17649
4729,0.50432
4730,-0.11658
4731,-1.21054
4732,-1.34553
4733,0.11866
4734,0.68170
4735,0.32030
4736,1.13389
4737,0.22816
4738,-0.34480
4739,-0.52836
4740,-1.24671
4741,-0.73099
4742,0.56446
4743,1.16238
4744,0.20208
4745,0.47848
4746,0.49460
4747,-1.00729
4748,-1.28197
4749,-0.73641
4750,0.25837
4751,0.69699
4752,1.01193
4753,0.50033
4754,0.13217
4755,0.00016
4756,-1.04130
4757,-1.55029
4758,0.16510
4759,0.87505
4760,0.59572
4761,0.61020
4762,0.58381
4763,-0.31771
4764,-0.98741
4765,-1.11138
4766,-0.86367
4767,0.66298
4768,1.31247
4769,0.72917
4770,0.13189
4771,0.55891
4772,-0.48617
4773,-1.67290
4774,-0.68469
4775,0.50683
4776,0.52546
4777,0.76262
4778,0.58265
4779,-0.30224
4780,-0.26671
4781,-0.68086
4782,-1.46953
4783,-0.27683
4784,1.03744
4785,0.93460
4786,0.23282
4787,0.72456
4788,-0.09536
4789,-0.97778
4790,-0.97907
4791,-0.60115
4792,0.07959
4793,1.07175
4794,0.80306
4795,-0.03923
4796,0.26912
4797,-0.29363
4798,-1.62982
4799,-0.82540
4800,0.46080
4801,0.70119
4802,0.65301
4803,0.80848
4804,-0.00674
4805,-0.26127
4806,-0.80707
4807,-1.29799
4808,-0.60505
4809,1.11016
4810,1.12601
4811,0.40857
4812,0.70820
4813,0.05261
4814,-1.28212
4815,-1.10697
4816,-0.05849
4817,0.10313
4818,1.21881
4819,0.85799
4820,0.20113
4821,0.24027
4822,-0.39079
4823,-1.34082
4824,-0.86726
4825,0.50878
4826,0.80981
4827,0.80482
4828,0.62696
4829,0.31809
4830,-0.50299
4831,-0.70559
4832,-0.87312
4833,-0.51255
4834,0.99132
4835,1.22021
4836,0.12802
4837,0.53056
4838,0.40999
4839,-1.48794
4840,-1.18683
4841,-0.57110
4842,0.15460
4843,1.02186
4844,0.81556
4845,0.01241
4846,0.14827
4847,-0.19308
4848,-1.60945
4849,-1.22684
4850,0.61031
4851,0.82395
4852,0.21963
4853,0.89740
4854,0.35706
4855,-0.80136
4856,-0.86327
4857,-1.17712
4858,-0.53395
4859,1.17038
4860,1.19014
4861,0.21955
4862,0.38962
4863,0.01818
4864,-1.10801
4865,-1.37569
4866,-0.35910
4867,0.01924
4868,0.82786
4869,0.91333
4870,0.30386
4871,0.06007
4872,0.17095
4873,-1.45273
4874,-1.50152
4875,0.65340
4876,0.74125
4877,0.59529
4878,0.75767
4879,0.34600
4880,-0.80650
4881,-0.93158
4882,-0.97849
4883,-0.62812
4884,0.95567
4885,1.30317
4886,0.15621
4887,0.26089
4888,0.50123
4889,-1.27120
4890,-1.31807
4891,-0.09590
4892,0.33775
4893,1.06370
4894,1.05556
4895,0.06603
4896,0.04533
4897,-0.27875
4898,-1.43411
4899,-0.98516
4900,0.68112
4901,0.96317
4902,0.42892
4903,0.77943
4904,0.29069
4905,-0.49162
4906,-0.55264
4907,-0.96642
4908,-0.57186
4909,0.97885
4910,1.18593
4911,0.04158
4912,0.49772
4913,0.04493
4914,-1.51126
4915,-1.39642
4916,-0.19854
4917,0.22806
4918,0.53485
4919,1.09370
4920,0.09125
4921,-0.12993
4922,-0.18700
4923,-1.51075
4924,-1.30633
4925,0.55608
4926,0.59701
4927,0.36595
4928,0.71630
4929,0.43223
4930,-0.67395
4931,-0.81785
4932,-1.10416
4933,-0.40682
4934,1.08217
4935,1.03358
4936,0.34985
4937,0.61981
4938,0.05015
4939,-1.26515
4940,-1.19026
4941,-0.47437
4942,0.18689
4943,1.00349
4944,1.00203
4945,0.26283
4946,0.19159
4947,-0.24996
4948,-1.41401
4949,-0.93939
4950,0.43653
4951,0.71776
4952,0.51034
4953,0.84700
4954,0.01641
4955,-0.58633
4956,-0.65347
4957,-1.51405
4958,-0.20276
4959,1.20849
4960,0.67126
4961,0.13288
4962,0.88921
4963,0.02120
4964,-1.14064
4965,-0.82451
4966,-0.46246
4967,0.53450
4968,1.24460
4969,0.81217
4970,0.25513
4971,0.48684
4972,-0.52452
4973,-1.75500
4974,-0.69290
4975,0.23018
4976,0.52905
4977,0.79488
4978,0.59375
4979,-0.26195
4980,-0.36438
4981,-0.91641
4982,-1.58446
4983,-0.27736
4984,1.03303
4985,0.59727
4986,0.39950
4987,0.69222
4988,-0.28593
4989,-1.10365
4990,-0.56521
4991,-0.86520
4992,0.28944
4993,1.44674
4994,0.68539
4995,-0.04924
4996,0.73509
4997,-0.68851
4998,-1.79160
4999,-0.46124
5000,0.19445
5001,0.51318
5002,1.02055
5003,0.30933
5004,-0.36813
5005,-0.01581
5006,-1.21490
5007,-1.74452
5008,-0.15651
5009,1.19000
5010,0.47674
5011,0.71621
5012,0.76752
5013,-0.36486
5014,-0.61010
5015,-0.93719
5016,-1.06779
5017,0.77808
5018,1.24742
5019,0.36502
5020,0.30282
5021,0.63293
5022,-1.08087
5023,-1.22521
5024,-0.51318
5025,-0.22440
5026,0.74168
5027,1.16033
5028,0.40632
5029,0.18845
5030,-0.02483
5031,-1.32834
5032,-1.36417
5033,-0.02945
5034,0.83107
5035,0.51900
5036,0.97337
5037,0.35505
5038,-0.05681
5039,-0.47224
5040,-1.40590
5041,-1.06597
5042,1.00279
5043,0.70340
5044,0.24051
5045,0.71151
5046,0.36235
5047,-0.93165
5048,-0.82765
5049,-0.84855
5050,-0.26659
5051,1.46948
5052,1.00005
5053,-0.08750
5054,0.54915
5055,-0.03892
5056,-1.61448
5057,-0.83092
5058,0.07471
5059,0.48908
5060,1.11831
5061,0.90389
5062,-0.02526
5063,0.13099
5064,-0.48985
5065,-1.67460
5066,-0.45658
5067,0.69350
5068,0.75906
5069,0.70314
5070,0.62870
5071,-0.11364
5072,-0.34455
5073,-1.04250
5074,-1.39131
5075,0.40294
5076,1.22951
5077,0.30764
5078,0.43437
5079,0.70976
5080,-0.70339
5081,-1.26497
5082,-0.83689
5083,-0.23921
5084,0.60508
5085,1.42719
5086,0.39106
5087,0.08189
5088,0.47556
5089,-0.84382
5090,-1.60620
5091,-0.31563
5092,0.19750
5093,0.54086
5094,1.12557
