Id,Value
4140,46.658
4141,41.890
4142,38.268
4143,55.347
4144,58.244
4145,62.794
4146,53.425
4147,39.068
4148,56.291
4149,61.332
4150,39.193
4151,63.839
4152,57.754
4153,59.640
4154,42.262
4155,54.603
4156,43.015
4157,51.036
4158,64.553
4159,44.257
4160,42.984
4161,62.635
4162,65.649
4163,46.372
4164,44.929
4165,43.317
4166,62.338
4167,42.075
4168,52.613
4169,51.476
4170,57.375
4171,57.741
4172,37.640
4173,49.910
4174,55.268
4175,29.556
4176,53.841
4177,61.513
4178,58.556
4179,43.184
4180,50.773
4181,37.561
4182,30.896
4183,52.855
4184,57.385
4185,55.262
4186,54.639
4187,31.961
4188,54.879
4189,67.254
4190,57.087
4191,42.279
4192,54.667
4193,58.204
4194,47.726
4195,41.523
4196,43.971
4197,44.581
4198,52.725
4199,30.573
4200,35.434
4201,57.545
4202,58.285
4203,60.778
4204,64.309
4205,26.964
4206,42.127
4207,33.132
4208,51.285
4209,53.341
4210,48.471
4211,51.562
4212,42.758
4213,62.097
4214,39.893
4215,66.027
4216,50.867
4217,52.128
4218,49.327
4219,62.691
4220,34.159
4221,52.040
4222,60.138
4223,50.864
4224,49.836
4225,50.081
4226,65.855
4227,61.645
4228,65.927
4229,55.737
4230,52.758
4231,36.731
4232,46.982
4233,53.256
4234,60.470
4235,28.676
4236,61.011
4237,57.820
4238,49.199
4239,58.571
4240,58.656
4241,58.164
4242,60.153
4243,51.279
4244,57.816
4245,50.095
4246,66.570
4247,78.930
4248,43.412
4249,64.357
4250,55.769
4251,55.026
4252,73.683
4253,49.629
4254,61.131
4255,54.387
4256,41.777
4257,50.125
4258,51.215
4259,45.700
4260,43.683
4261,60.318
4262,45.583
4263,62.218
4264,55.301
4265,68.555
4266,59.123
4267,63.214
4268,47.249
4269,63.944
4270,68.686
4271,44.328
4272,67.415
4273,30.593
4274,32.423
4275,40.411
4276,56.131
4277,48.340
4278,49.236
4279,56.963
4280,38.523
4281,30.061
4282,58.539
4283,43.743
4284,21.910
4285,29.572
4286,54.246
4287,54.072
4288,51.728
4289,58.717
4290,44.569
4291,40.457
4292,44.290
4293,52.164
4294,34.488
4295,35.819
4296,57.692
4297,61.233
4298,70.333
4299,55.363
4300,34.012
4301,37.794
4302,49.015
4303,44.209
4304,41.658
4305,49.254
4306,49.979
4307,51.184
4308,60.057
4309,39.127
4310,47.453
4311,54.298
4312,56.902
4313,33.721
4314,65.658
4315,44.881
4316,43.287
4317,39.861
4318,41.286
4319,52.095
4320,32.320
4321,48.428
4322,57.017
4323,35.165
4324,63.990
4325,44.608
4326,36.666
4327,54.488
4328,60.559
4329,42.321
4330,48.276
4331,57.443
4332,45.327
4333,53.971
4334,59.634
4335,72.697
4336,57.842
4337,53.231
4338,74.668
4339,41.700
4340,56.777
4341,44.514
4342,61.617
4343,45.575
4344,35.974
4345,54.276
4346,32.682
4347,48.560
4348,50.246
4349,46.976
4350,55.931
4351,45.856
4352,61.972
4353,68.406
4354,36.015
4355,48.206
4356,56.740
4357,67.685
4358,44.094
4359,53.558
4360,59.216
4361,39.365
4362,49.088
4363,54.970
4364,61.596
4365,41.740
4366,32.314
4367,58.070
4368,42.774
4369,40.321
4370,53.972
4371,53.079
4372,31.020
4373,34.697
4374,53.531
4375,46.461
4376,37.034
4377,58.952
4378,54.734
4379,42.844
4380,50.346
4381,44.435
4382,43.451
4383,40.307
4384,54.087
4385,41.841
4386,40.510
4387,61.185
4388,52.776
4389,52.700
4390,53.235
4391,56.023
4392,39.505
4393,46.203
4394,33.908
4395,58.878
4396,75.428
4397,56.168
4398,49.679
4399,50.488
4400,59.602
4401,54.352
4402,57.568
4403,35.599
4404,81.635
4405,49.148
4406,63.304
4407,57.521
4408,57.204
4409,48.904
4410,44.934
4411,41.149
4412,54.701
4413,49.046
4414,52.926
4415,59.740
4416,44.125
4417,69.146
4418,49.910
4419,42.712
4420,47.122
4421,44.333
4422,53.654
4423,54.710
4424,57.701
4425,40.119
4426,53.926
4427,42.696
4428,40.188
4429,72.857
4430,46.934
4431,36.903
4432,44.427
4433,63.268
4434,34.388
4435,37.734
4436,40.542
4437,22.321
4438,40.018
4439,61.014
4440,34.442
4441,63.400
4442,49.977
4443,56.980
4444,33.059
4445,52.623
4446,53.394
4447,54.583
4448,52.730
4449,64.257
4450,40.798
4451,31.404
4452,51.503
4453,41.480
4454,30.404
4455,59.429
4456,37.647
4457,53.465
4458,64.992
4459,60.972
4460,48.215
4461,60.195
4462,77.670
4463,58.309
4464,30.668
4465,44.769
4466,23.495
4467,64.142
4468,23.128
4469,60.428
4470,24.459
4471,55.063
4472,36.574
4473,50.007
4474,53.098
4475,52.426
4476,40.710
4477,32.776
4478,59.788
4479,48.116
4480,55.970
4481,56.342
4482,24.793
4483,58.775
4484,47.074
4485,50.421
4486,46.701
4487,56.350
4488,55.940
4489,50.628
4490,60.594
4491,67.729
4492,72.271
4493,41.579
4494,40.208
4495,48.714
4496,52.313
4497,51.173
4498,34.815
4499,41.756
4500,54.666
4501,61.151
4502,53.232
4503,54.507
4504,49.725
4505,49.254
4506,65.229
4507,49.144
4508,63.738
4509,33.960
4510,59.533
4511,29.687
4512,45.613
4513,54.803
4514,69.426
4515,74.771
4516,50.266
4517,58.238
4518,40.806
4519,47.508
4520,32.484
4521,63.233
4522,44.401
4523,54.863
4524,41.961
4525,34.977
4526,28.050
4527,56.141
4528,56.693
4529,41.733
4530,60.083
4531,55.445
4532,50.534
4533,62.132
4534,51.171
4535,53.496
4536,48.542
4537,40.969
4538,53.232
4539,41.278
4540,46.583
4541,65.585
4542,48.437
4543,60.450
4544,56.658
4545,37.496
4546,58.151
4547,43.184
4548,57.160
4549,64.611
4550,57.199
4551,36.395
4552,34.569
4553,42.659
4554,56.669
4555,47.314
4556,53.851
4557,46.750
4558,41.435
4559,37.090
4560,64.112
4561,59.214
4562,44.842
4563,46.899
4564,30.646
4565,58.798
4566,62.639
4567,47.503
4568,41.523
4569,40.287
4570,51.593
4571,62.526
4572,58.172
4573,34.534
4574,61.483
4575,48.549
4576,38.437
4577,47.639
4578,57.254
4579,24.657
4580,45.405
4581,50.753
4582,54.148
4583,80.086
4584,55.812
4585,51.361
4586,53.526
4587,44.733
4588,45.883
4589,50.385
4590,47.166
4591,42.305
4592,62.681
4593,43.125
4594,51.627
4595,47.004
4596,45.665
4597,50.095
4598,43.838
4599,58.193
4600,63.274
4601,55.427
4602,49.933
4603,63.383
4604,55.720
4605,56.720
4606,48.167
4607,40.191
4608,75.464
4609,56.748
4610,44.098
4611,56.087
4612,67.023
4613,47.099
4614,40.113
4615,51.495
4616,61.273
4617,42.858
4618,52.793
4619,40.225
4620,44.400
4621,52.640
4622,70.809
4623,50.511
4624,60.516
4625,38.907
4626,34.125
4627,58.538
4628,61.624
4629,60.448
4630,40.587
4631,44.335
4632,57.946
4633,53.064
4634,61.057
4635,33.489
4636,39.934
4637,49.088
4638,73.761
4639,43.864
4640,34.002
4641,46.990
4642,54.118
4643,44.456
4644,34.742
4645,50.176
4646,46.108
4647,59.847
4648,73.480
4649,44.315
4650,59.984
4651,51.124
4652,41.573
4653,41.694
4654,65.059
4655,36.700
4656,38.357
4657,41.021
4658,33.686
4659,52.961
4660,43.921
4661,36.358
4662,48.039
4663,59.875
4664,52.881
4665,36.655
4666,63.190
4667,70.050
4668,42.216
4669,49.119
4670,62.887
4671,54.164
4672,41.826
4673,56.243
4674,58.535
4675,65.004
4676,50.016
4677,48.469
4678,44.482
4679,43.278
4680,38.792
4681,58.599
4682,49.153
4683,48.975
4684,60.031
4685,51.907
4686,54.461
4687,55.526
4688,36.732
4689,55.444
4690,38.952
4691,46.514
4692,53.770
4693,44.972
4694,43.053
4695,37.075
4696,44.594
4697,49.509
4698,48.618
4699,48.909
4700,60.592
4701,46.073
4702,58.130
4703,52.682
4704,57.737
4705,49.778
4706,50.439
4707,51.130
4708,65.551
4709,48.254
4710,37.610
4711,45.773
4712,46.389
4713,28.165
4714,49.453
4715,48.210
4716,55.064
4717,50.438
4718,41.702
4719,57.787
4720,53.874
4721,54.736
4722,32.080
4723,62.834
4724,43.260
4725,44.256
4726,55.176
4727,63.993
4728,53.162
4729,51.101
4730,54.359
4731,45.764
4732,66.272
4733,46.309
4734,51.692
4735,42.843
4736,42.434
4737,43.375
4738,63.296
4739,42.672
4740,43.657
4741,57.767
4742,38.653
4743,46.801
4744,58.898
4745,54.255
4746,60.273
4747,49.388
4748,53.363
4749,50.458
4750,57.011
4751,44.181
4752,32.381
4753,39.793
4754,36.532
4755,46.805
4756,54.404
4757,53.500
4758,42.606
4759,51.404
4760,76.653
4761,64.558
4762,61.092
4763,30.763
4764,52.498
4765,52.983
4766,56.775
4767,44.312
4768,48.737
4769,51.243
4770,52.374
4771,56.331
4772,49.802
4773,48.851
4774,53.774
4775,48.415
4776,54.838
4777,39.320
4778,45.947
4779,46.800
4780,75.384
4781,57.445
4782,41.440
4783,43.946
4784,34.636
4785,43.455
4786,28.859
4787,38.688
4788,55.529
4789,46.775
4790,55.458
4791,34.811
4792,39.684
4793,30.134
4794,59.520
4795,47.074
4796,55.130
4797,48.172
4798,36.331
4799,39.262
4800,41.144
4801,53.965
4802,61.729
4803,38.612
4804,57.469
4805,47.723
4806,37.316
4807,51.870
4808,35.643
4809,43.687
4810,43.435
4811,62.506
4812,47.185
4813,38.949
4814,33.643
4815,59.216
4816,44.951
4817,35.574
4818,53.594
4819,30.866
4820,39.497
4821,48.927
4822,44.366
4823,46.118
4824,45.398
4825,54.039
4826,43.153
4827,55.696
4828,47.945
4829,51.583
4830,46.996
4831,54.071
4832,41.794
4833,65.608
4834,56.228
4835,51.176
4836,46.566
4837,42.878
4838,59.730
4839,63.277
4840,50.638
4841,53.981
4842,40.084
4843,40.643
4844,56.377
4845,35.913
4846,30.307
4847,52.035
4848,52.970
4849,51.707
4850,60.982
4851,51.025
4852,56.231
4853,40.622
4854,50.728
4855,50.665
4856,50.904
4857,47.767
4858,32.114
4859,36.937
4860,39.716
4861,46.024
4862,48.681
4863,58.607
4864,58.222
4865,50.912
4866,49.118
4867,60.186
4868,52.346
4869,52.489
4870,74.091
4871,67.967
4872,61.146
4873,51.988
4874,57.074
4875,56.111
4876,36.014
4877,47.127
4878,61.756
4879,35.412
4880,64.738
4881,46.252
4882,58.586
4883,58.148
4884,49.806
4885,41.041
4886,44.459
4887,41.527
4888,47.764
4889,53.135
4890,39.440
4891,51.807
4892,40.384
4893,45.942
4894,47.879
4895,36.514
4896,39.463
4897,57.532
4898,68.077
4899,55.844
4900,69.061
4901,57.636
4902,37.708
4903,48.752
4904,42.590
4905,72.581
4906,44.038
4907,58.265
4908,46.454
4909,51.688
4910,44.135
4911,45.357
4912,48.962
4913,45.217
4914,20.129
4915,64.663
4916,48.461
4917,55.575
4918,34.862
4919,51.007
4920,62.212
4921,44.197
4922,56.375
4923,52.461
4924,38.170
4925,44.983
4926,41.037
4927,48.846
4928,30.985
4929,50.690
4930,55.635
4931,43.558
4932,24.163
4933,51.431
4934,44.799
4935,69.200
4936,52.938
4937,41.750
4938,44.491
4939,56.224
4940,58.880
4941,48.054
4942,45.059
4943,41.396
4944,49.003
4945,54.297
4946,49.868
4947,50.357
4948,31.809
4949,41.431
4950,37.970
4951,49.002
4952,41.413
4953,57.899
4954,49.678
4955,48.516
4956,38.895
4957,46.026
4958,53.949
4959,45.221
4960,54.034
4961,48.374
4962,45.743
4963,37.194
4964,49.128
4965,50.067
4966,69.022
4967,56.786
4968,52.850
4969,67.932
4970,51.536
4971,52.714
4972,39.863
4973,46.657
4974,45.250
4975,56.068
4976,58.115
4977,31.114
4978,34.923
4979,54.351
4980,55.559
4981,60.802
4982,50.274
4983,45.099
4984,49.762
4985,54.763
4986,60.932
4987,49.798
4988,39.425
4989,50.290
4990,45.908
4991,36.427
4992,59.135
4993,51.087
4994,44.753
4995,62.770
4996,52.480
4997,53.900
4998,51.486
4999,36.387
5000,52.234
5001,39.191
5002,35.346
5003,33.877
5004,44.324
5005,32.540
5006,51.029
5007,50.888
5008,41.925
5009,58.747
5010,63.460
5011,45.140
5012,43.391
5013,40.512
5014,40.476
5015,46.605
5016,60.521
5017,64.142
5018,62.055
5019,47.895
5020,48.602
5021,41.364
5022,58.693
5023,58.965
5024,49.336
5025,32.902
5026,53.754
5027,67.750
5028,49.880
5029,37.535
5030,45.891
5031,42.214
5032,67.548
5033,42.989
5034,46.130
5035,53.670
5036,39.254
5037,64.599
5038,39.341
5039,60.089
5040,49.246
5041,58.928
5042,39.535
5043,54.705
5044,56.079
5045,57.860
5046,39.758
5047,60.516
5048,60.696
5049,57.863
5050,50.464
5051,45.947
5052,46.115
5053,57.296
5054,47.972
5055,69.015
5056,46.796
5057,39.036
5058,37.227
5059,42.967
5060,58.577
5061,46.246
5062,56.656
5063,50.507
5064,65.232
5065,58.229
5066,30.152
5067,59.555
5068,59.017
5069,64.410
5070,65.966
5071,53.101
5072,39.805
5073,57.344
5074,28.233
5075,50.608
5076,61.348
5077,60.841
5078,52.630
5079,44.166
5080,57.267
5081,35.138
5082,49.241
5083,53.275
5084,53.890
5085,54.265
5086,53.565
5087,31.480
5088,45.998
5089,41.616
5090,35.393
5091,42.346
5092,35.422
5093,23.759
5094,62.126
5095,54.621
5096,46.070
5097,66.082
5098,66.506
5099,41.517
5100,56.214
5101,44.063
5102,54.910
5103,63.790
5104,52.452
5105,65.441
5106,56.065
5107,52.728
5108,51.822
5109,66.330
5110,60.135
5111,64.770
5112,45.075
5113,42.160
5114,60.954
5115,71.149
5116,49.889
5117,42.366
5118,43.212
5119,45.876
5120,26.582
5121,39.449
5122,45.734
5123,56.954
5124,45.941
5125,49.234
5126,46.103
5127,58.682
5128,52.803
5129,40.354
5130,44.041
5131,55.652
5132,51.858
5133,49.516
5134,62.747
5135,49.926
5136,64.341
5137,33.817
5138,61.068
5139,67.929
5140,65.183
5141,56.590
5142,38.475
5143,40.370
5144,34.638
5145,62.383
5146,63.807
5147,47.913
5148,70.003
5149,41.239
5150,52.435
5151,59.858
5152,75.337
5153,49.044
5154,44.423
5155,54.241
5156,43.247
5157,48.547
5158,53.107
5159,42.698
5160,51.424
5161,53.553
5162,41.798
5163,54.603
5164,54.424
5165,53.760
5166,35.439
5167,48.190
5168,48.036
5169,62.338
5170,57.191
5171,47.316
5172,51.046
5173,45.330
5174,37.031
5175,57.399
5176,55.448
5177,49.001
5178,53.062
5179,56.868
5180,38.259
5181,45.731
5182,40.950
5183,61.212
5184,49.402
5185,38.132
5186,33.092
5187,54.708
5188,66.433
5189,49.502
5190,64.088
5191,69.165
5192,40.433
5193,65.908
5194,79.150
5195,59.187
5196,46.840
5197,77.500
5198,61.948
5199,34.674
5200,60.561
5201,59.984
5202,49.050
5203,54.596
5204,37.623
5205,49.372
5206,57.535
5207,57.352
5208,58.392
5209,52.405
5210,58.507
5211,49.778
5212,46.138
5213,57.120
5214,57.890
5215,50.663
5216,35.490
5217,58.876
5218,66.127
5219,47.046
5220,52.750
5221,51.810
5222,46.020
5223,50.985
5224,48.164
5225,59.511
5226,26.362
5227,53.788
5228,44.357
5229,50.199
5230,61.944
5231,51.157
5232,59.535
5233,35.442
5234,56.375
5235,49.936
5236,60.363
5237,64.372
5238,51.886
5239,52.738
5240,44.806
5241,58.647
5242,52.737
5243,47.239
5244,49.757
5245,48.263
5246,39.206
5247,62.167
5248,45.847
5249,48.623
5250,37.500
5251,49.013
5252,39.819
5253,51.745
5254,54.625
5255,49.365
5256,51.442
5257,70.324
5258,54.833
5259,32.292
5260,59.444
5261,48.637
5262,57.532
5263,43.520
5264,36.901
5265,65.353
5266,54.929
5267,45.844
5268,48.864
5269,54.870
5270,47.415
5271,57.711
5272,45.162
5273,68.975
5274,48.829
5275,59.270
5276,63.410
5277,52.352
5278,43.199
5279,61.507
5280,56.239
5281,64.692
5282,41.920
5283,67.841
5284,54.197
5285,67.991
5286,41.678
5287,45.034
5288,42.356
5289,44.981
5290,51.561
5291,44.116
5292,44.538
5293,55.053
5294,66.410
5295,53.559
5296,37.140
5297,53.383
5298,29.659
5299,47.858
5300,40.729
5301,59.719
5302,48.524
5303,24.516
5304,37.122
5305,55.305
5306,43.710
5307,49.241
5308,52.895
5309,44.019
5310,44.602
5311,34.309
5312,46.852
5313,58.853
5314,38.833
5315,44.207
5316,52.023
5317,30.106
5318,49.255
5319,34.760
5320,37.149
5321,43.380
5322,48.666
5323,39.443
5324,45.034
5325,48.802
5326,53.136
5327,65.857
5328,54.528
5329,47.574
5330,25.669
5331,61.474
5332,48.187
5333,51.745
5334,53.345
5335,49.472
5336,39.476
5337,52.042
5338,58.685
5339,46.504
5340,47.102
5341,53.956
5342,33.693
5343,57.499
5344,51.980
5345,63.987
5346,36.204
5347,57.813
5348,43.849
5349,51.654
5350,45.504
5351,52.930
5352,46.378
5353,37.473
5354,54.902
5355,40.342
5356,54.301
5357,53.936
5358,46.956
5359,57.274
5360,40.603
5361,54.609
5362,42.433
5363,54.906
5364,57.162
5365,57.535
5366,43.373
5367,75.268
5368,56.024
5369,45.214
5370,52.071
5371,63.601
5372,31.992
5373,47.122
5374,55.984
5375,58.857
5376,38.257
5377,50.449
5378,48.105
5379,62.198
5380,46.701
5381,53.634
5382,56.263
5383,64.433
5384,65.047
5385,47.510
5386,54.972
5387,56.998
5388,42.274
5389,36.276
5390,44.080
5391,49.643
5392,57.880
5393,48.323
5394,45.863
5395,44.718
5396,49.709
5397,52.007
5398,61.113
5399,41.598
5400,47.687
5401,45.258
5402,43.477
5403,41.652
5404,41.414
5405,38.494
5406,51.997
5407,79.044
5408,57.054
5409,52.342
5410,49.305
5411,30.885
5412,61.658
5413,47.451
5414,47.666
5415,60.299
5416,43.918
5417,59.020
5418,56.463
5419,50.197
5420,51.025
5421,58.073
5422,45.224
5423,69.496
5424,49.308
5425,44.990
5426,56.151
5427,55.173
5428,54.604
5429,37.244
5430,59.869
5431,49.675
5432,54.939
5433,59.094
5434,55.566
5435,44.120
5436,43.307
5437,47.744
5438,54.314
5439,41.676
5440,75.419
5441,29.927
5442,66.579
5443,50.301
5444,51.191
5445,43.466
5446,48.946
5447,64.327
5448,40.499
5449,56.860
5450,57.111
5451,41.334
5452,57.518
5453,56.697
5454,37.221
5455,42.533
5456,71.884
5457,67.404
5458,48.991
5459,66.296
5460,46.935
5461,44.779
5462,40.807
5463,46.766
5464,62.837
5465,57.845
5466,49.412
5467,64.017
5468,41.565
5469,37.614
5470,44.629
5471,52.558
5472,44.897
5473,45.633
5474,57.119
5475,58.122
5476,49.003
5477,43.014
5478,42.889
5479,33.369
5480,32.053
5481,35.848
5482,53.160
5483,49.482
5484,56.854
5485,46.475
5486,58.800
5487,62.131
5488,49.829
5489,55.781
5490,43.818
5491,44.657
5492,41.759
5493,69.177
5494,39.027
5495,58.746
5496,46.093
5497,35.374
5498,63.300
5499,69.693
5500,51.296
5501,54.335
5502,54.933
5503,58.759
5504,44.218
5505,38.750
5506,43.033
5507,61.199
5508,57.198
5509,39.891
5510,33.483
5511,52.957
5512,48.295
5513,54.429
5514,49.944
5515,50.057
5516,51.139
5517,54.915
5518,54.750
5519,49.206
5520,41.536
5521,61.388
5522,49.427
5523,63.285
5524,49.650
5525,61.333
5526,56.517
5527,43.489
5528,38.100
5529,78.792
5530,51.105
5531,44.684
5532,55.728
5533,42.307
5534,61.788
5535,66.119
5536,12.229
5537,43.627
5538,53.552
5539,45.253
5540,43.476
5541,40.384
5542,59.013
5543,56.503
5544,65.010
5545,58.221
5546,48.361
5547,64.744
5548,53.032
5549,58.631
5550,50.456
5551,46.231
5552,49.783
5553,41.794
5554,59.577
5555,53.478
5556,56.090
5557,43.073
5558,47.865
5559,55.576
5560,63.970
5561,46.381
5562,55.177
5563,62.821
5564,41.008
5565,67.714
5566,55.672
5567,26.478
5568,40.094
5569,55.658
5570,60.604
5571,38.254
5572,47.435
5573,54.649
5574,50.919
5575,69.517
5576,43.643
5577,54.128
5578,64.194
5579,55.219
5580,59.429
5581,53.124
5582,62.658
5583,45.008
5584,32.203
5585,49.109
5586,51.266
5587,58.538
5588,47.844
5589,59.356
5590,38.973
5591,31.807
5592,52.554
5593,41.509
5594,54.288
5595,60.103
5596,60.034
5597,42.446
5598,56.076
5599,59.190
5600,37.069
5601,49.556
5602,47.356
5603,49.347
5604,42.215
5605,64.799
5606,30.280
5607,40.105
5608,46.117
5609,54.007
5610,60.111
5611,60.230
5612,50.529
5613,40.066
5614,52.803
5615,44.573
5616,51.465
5617,45.896
5618,63.591
5619,59.955
5620,55.575
5621,51.688
5622,45.339
5623,48.994
5624,69.939
5625,59.807
5626,43.333
5627,42.422
5628,65.163
5629,44.038
5630,56.088
5631,52.416
5632,35.387
5633,41.828
5634,61.828
5635,35.979
5636,31.045
5637,57.401
5638,49.143
5639,56.540
5640,56.353
5641,58.755
5642,62.980
5643,62.931
5644,38.759
5645,42.287
5646,57.701
5647,38.959
5648,38.054
5649,40.685
5650,47.599
5651,37.216
5652,44.937
5653,45.637
5654,42.950
5655,63.826
5656,60.868
5657,44.816
5658,32.404
5659,27.427
5660,51.959
5661,38.765
5662,54.573
5663,38.801
5664,53.232
5665,43.172
5666,43.623
5667,43.039
5668,60.721
5669,52.901
5670,46.350
5671,48.909
5672,62.039
5673,53.817
5674,57.813
5675,48.681
5676,50.899
5677,50.774
5678,47.689
5679,36.749
5680,70.732
5681,48.915
5682,53.328
5683,34.115
5684,59.529
5685,45.581
5686,65.115
5687,50.185
5688,45.418
5689,46.320
5690,38.858
5691,54.487
5692,48.254
5693,43.727
5694,61.537
5695,61.675
5696,46.663
5697,49.771
5698,53.807
5699,46.402
5700,43.153
5701,34.440
5702,62.372
5703,45.672
5704,55.902
5705,36.376
5706,50.816
5707,49.713
5708,55.235
5709,57.262
5710,64.408
5711,64.888
5712,52.989
5713,44.979
5714,30.583
5715,52.268
5716,38.934
5717,55.689
5718,48.986
5719,53.840
5720,56.858
5721,53.346
5722,46.296
5723,46.226
5724,50.583
5725,56.321
5726,55.848
5727,51.054
5728,31.997
5729,51.495
5730,62.328
5731,69.345
5732,73.553
5733,68.005
5734,68.588
5735,43.507
5736,39.428
5737,58.156
5738,54.480
5739,46.132
5740,36.152
5741,49.130
5742,46.763
5743,59.744
5744,47.316
5745,59.856
5746,46.597
5747,52.005
5748,40.295
5749,51.197
5750,52.115
5751,58.623
5752,55.377
5753,63.499
5754,44.009
5755,52.306
5756,44.120
5757,48.072
5758,40.473
5759,37.127
5760,51.767
5761,53.336
5762,64.087
5763,51.639
5764,60.137
5765,53.065
5766,42.699
5767,41.987
5768,50.676
5769,43.917
5770,58.097
5771,35.664
5772,34.133
5773,46.556
5774,45.202
5775,36.046
5776,42.804
5777,47.614
5778,54.745
5779,61.892
5780,56.457
5781,65.314
5782,59.278
5783,57.995
5784,59.719
5785,51.741
5786,48.444
5787,57.603
5788,74.089
5789,53.193
5790,45.660
5791,36.277
5792,40.103
5793,53.890
5794,45.985
5795,48.014
5796,53.063
5797,57.303
5798,42.204
5799,36.814
5800,55.982
5801,53.390
5802,51.603
5803,40.566
5804,47.403
5805,61.314
5806,52.464
5807,55.764
5808,49.975
5809,66.494
5810,53.822
5811,52.618
5812,54.754
5813,46.499
5814,42.986
5815,49.538
5816,46.872
5817,48.530
5818,41.509
5819,52.839
5820,63.557
5821,45.111
5822,58.169
5823,50.068
5824,47.883
5825,58.299
5826,73.992
5827,66.006
5828,50.586
5829,46.468
5830,59.275
5831,38.539
5832,47.142
5833,44.084
5834,33.394
5835,46.043
5836,60.209
5837,34.587
5838,48.222
5839,66.303
5840,66.607
5841,29.002
5842,64.187
5843,48.337
5844,46.734
5845,67.395
5846,48.957
5847,36.997
5848,52.370
5849,33.984
5850,54.924
5851,43.233
5852,51.736
5853,60.241
5854,29.296
5855,43.932
5856,57.708
5857,34.700
5858,38.587
5859,58.344
5860,58.896
5861,50.321
5862,34.463
5863,49.207
5864,44.434
5865,61.853
5866,59.955
5867,55.579
5868,44.454
5869,61.164
5870,55.126
5871,68.799
5872,46.792
5873,46.316
5874,58.705
5875,62.001
5876,69.962
5877,52.368
5878,65.073
5879,44.036
5880,49.658
5881,36.800
5882,46.621
5883,51.605
5884,51.218
5885,46.044
5886,41.832
5887,72.515
5888,63.181
5889,62.800
5890,45.327
5891,46.125
5892,50.236
5893,60.773
5894,36.341
5895,35.758
5896,65.889
5897,48.125
5898,53.457
5899,56.735
5900,41.983
5901,58.897
5902,44.260
5903,54.836
5904,67.726
5905,49.596
5906,44.571
5907,41.800
5908,56.256
5909,47.675
5910,59.475
5911,46.426
5912,40.811
5913,61.527
5914,50.526
5915,45.668
5916,54.549
5917,64.272
5918,57.472
5919,25.370
5920,41.347
5921,47.943
5922,49.064
5923,58.145
5924,41.960
5925,46.370
5926,53.893
5927,40.187
5928,40.686
5929,46.523
5930,51.770
5931,51.250
5932,56.921
5933,57.710
5934,49.516
5935,60.943
5936,48.849
5937,59.104
5938,51.448
5939,60.026
5940,56.406
5941,46.761
5942,42.658
5943,50.717
5944,64.812
5945,38.366
5946,58.948
5947,50.542
5948,41.823
5949,71.915
5950,66.578
5951,45.818
5952,47.819
5953,62.184
5954,37.644
5955,56.124
5956,48.584
5957,33.318
5958,43.286
5959,47.853
5960,60.710
5961,61.753
5962,49.463
5963,49.772
5964,49.596
5965,49.707
5966,41.760
5967,47.187
5968,53.817
5969,45.315
5970,44.852
5971,23.392
5972,42.506
5973,42.310
5974,59.739
5975,39.942
5976,66.877
5977,72.616
5978,56.197
5979,52.273
5980,54.585
5981,44.630
5982,67.315
5983,29.103
5984,50.779
5985,29.543
5986,41.010
5987,58.445
5988,45.644
5989,54.587
5990,50.558
5991,40.612
5992,41.726
5993,31.824
5994,52.161
5995,48.990
5996,52.219
5997,45.447
5998,45.250
5999,46.651
6000,70.603
6001,41.915
6002,48.613
6003,44.231
6004,56.024
6005,43.456
6006,72.678
6007,45.031
6008,36.623
6009,37.599
6010,39.304
6011,42.148
6012,48.135
6013,50.811
6014,39.951
6015,41.159
6016,30.472
6017,45.386
6018,42.252
6019,48.802
6020,48.493
6021,69.469
6022,64.464
6023,52.272
6024,51.629
6025,59.696
6026,49.932
6027,54.658
6028,36.296
6029,40.832
6030,42.667
6031,67.031
6032,46.025
6033,41.945
6034,47.059
6035,41.613
6036,37.383
6037,58.108
6038,47.448
6039,51.398
6040,35.925
6041,49.570
6042,43.259
6043,68.262
6044,54.954
6045,52.840
6046,59.413
6047,44.292
6048,54.723
6049,34.088
6050,47.652
6051,43.062
6052,50.662
6053,48.431
6054,42.167
6055,50.272
6056,42.943
6057,49.306
6058,52.418
6059,76.068
6060,30.468
6061,53.164
6062,46.149
6063,32.358
6064,31.482
6065,35.345
6066,42.097
6067,58.298
6068,51.549
6069,59.726
6070,45.672
6071,54.060
6072,55.814
6073,49.305
6074,53.325
6075,48.829
6076,52.937
6077,41.061
6078,59.290
6079,41.423
6080,58.759
6081,50.141
6082,56.370
6083,37.506
6084,45.049
6085,46.513
6086,52.451
6087,39.547
6088,36.725
6089,45.764
6090,58.366
6091,65.413
6092,50.192
6093,50.081
6094,45.995
6095,51.669
6096,34.270
6097,59.738
6098,64.445
6099,54.758
6100,35.921
6101,55.869
6102,55.393
6103,40.886
6104,49.692
6105,50.784
6106,53.433
6107,48.274
6108,62.669
6109,50.120
6110,40.840
6111,55.674
6112,46.378
6113,54.215
6114,49.622
6115,52.272
6116,48.696
6117,56.391
6118,37.894
6119,46.213
6120,43.487
6121,43.205
6122,56.167
6123,74.137
6124,41.431
6125,46.880
6126,50.376
6127,57.761
6128,50.451
6129,64.389
6130,55.877
6131,42.843
6132,41.927
6133,36.950
6134,46.897
6135,48.376
6136,32.585
6137,52.749
6138,41.981
