Time,Price,Size,TradeVolume
09:31:02,100.07,191,0
09:31:02,100.08,176,0
09:31:02,100.09,199,0
09:31:02,100.10,186,0
09:31:02,100.11,165,0
09:31:02,100.12,220,0
09:31:02,100.13,200,0
09:31:02,100.14,244,0
09:31:02,100.15,219,0
09:31:02,100.16,966,0
09:31:02,100.17,223,0
09:31:02,100.18,214,0
09:31:02,100.19,210,0
09:31:02,100.20,209,0
09:31:02,100.21,236,0
09:31:02,100.22,233,0
09:31:02,100.23,216,0
09:31:02,100.24,213,0
09:31:02,100.25,261,0
09:31:02,100.26,246,0
09:31:02,100.27,204,0
09:31:02,100.28,250,0
09:31:02,100.29,241,0
09:31:02,100.30,258,0
09:31:04,99.70,-240,0
09:31:04,99.71,-209,0
09:31:04,99.72,-263,0
09:31:04,99.73,-252,0
09:31:04,99.74,-192,0
09:31:04,99.75,-257,0
09:31:04,99.76,-222,0
09:31:04,99.77,-191,0
09:31:04,99.78,-239,0
09:31:04,99.79,-245,0
09:31:04,99.80,-212,0
09:31:04,99.81,-235,0
09:31:04,99.82,-216,0
09:31:04,99.83,-245,0
09:31:04,99.84,-223,0
09:31:04,99.85,-990,0
09:31:04,99.86,-193,0
09:31:04,99.87,-223,0
09:31:04,99.88,-212,0
09:31:04,99.89,-211,0
09:31:04,99.90,-216,0
09:31:04,99.91,-189,0
09:31:04,99.92,-158,0
09:31:04,99.93,-165,0
09:31:04,99.94,-194,0
09:31:04,99.95,-119,0
09:31:04,99.96,-147,0
09:31:04,99.97,-93,0
09:31:04,99.98,-89,0
09:31:04,99.99,-45,0
09:31:04,100.00,0,0
09:31:04,100.01,22,0
09:31:04,100.02,84,0
09:31:04,100.03,123,0
09:31:04,100.04,111,0
09:31:04,100.05,175,0
09:31:04,100.06,144,0
09:31:04,100.07,164,0
09:31:04,100.08,172,0
09:31:04,100.09,187,0
09:31:04,100.10,207,0
09:31:04,100.11,204,0
09:31:04,100.12,215,0
09:31:04,100.13,181,0
09:31:04,100.14,227,0
09:31:04,100.15,192,0
09:31:04,100.16,880,0
09:31:04,100.17,218,0
09:31:04,100.18,249,0
09:31:04,100.19,255,0
09:31:04,100.20,208,0
09:31:04,100.21,234,0
09:31:04,100.22,253,0
09:31:04,100.23,257,0
09:31:04,100.24,243,0
09:31:04,100.25,213,0
09:31:04,100.26,251,0
09:31:04,100.27,250,0
09:31:04,100.28,254,0
09:31:04,100.29,207,0
09:31:04,100.30,214,0
09:31:06,99.70,-252,0
09:31:06,99.71,-247,0
09:31:06,99.72,-244,0
09:31:06,99.73,-237,0
09:31:06,99.74,-242,0
09:31:06,99.75,-218,0
09:31:06,99.76,-288,0
09:31:06,99.77,-197,0
09:31:06,99.78,-233,0
09:31:06,99.79,-223,0
09:31:06,99.80,-224,0
09:31:06,99.81,-241,0
09:31:06,99.82,-218,0
09:31:06,99.83,-221,0
09:31:06,99.84,-217,0
09:31:06,99.85,-993,0
09:31:06,99.86,-205,0
09:31:06,99.87,-241,0
09:31:06,99.88,-174,0
09:31:06,99.89,-198,0
09:31:06,99.90,-206,0
09:31:06,99.91,-192,0
09:31:06,99.92,-146,0
09:31:06,99.93,-169,0
09:31:06,99.94,-163,0
09:31:06,99.95,-145,0
09:31:06,99.96,-123,0
09:31:06,99.97,-102,0
09:31:06,99.98,-38,0
09:31:06,99.99,-17,0
09:31:06,100.00,0,0
09:31:06,100.01,48,245
09:31:06,100.02,55,0
09:31:06,100.03,67,0
09:31:06,100.04,138,0
09:31:06,100.05,164,0
09:31:06,100.06,135,0
09:31:06,100.07,172,0
09:31:06,100.08,161,0
09:31:06,100.09,170,0
09:31:06,100.10,204,0
09:31:06,100.11,206,0
09:31:06,100.12,205,0
09:31:06,100.13,148,0
09:31:06,100.14,252,0
09:31:06,100.15,234,0
09:31:06,100.16,845,0
09:31:06,100.17,209,0
09:31:06,100.18,230,0
09:31:06,100.19,206,0
09:31:06,100.20,202,0
09:31:06,100.21,230,0
09:31:06,100.22,207,0
09:31:06,100.23,221,0
09:31:06,100.24,257,0
09:31:06,100.25,249,0
09:31:06,100.26,236,0
09:31:06,100.27,252,0
09:31:06,100.28,245,0
09:31:06,100.29,242,0
09:31:06,100.30,229,0
09:31:08,99.70,-224,0
09:31:08,99.71,-245,0
09:31:08,99.72,-220,0
09:31:08,99.73,-207,0
09:31:08,99.74,-252,0
09:31:08,99.75,-235,0
09:31:08,99.76,-256,0
09:31:08,99.77,-251,0
09:31:08,99.78,-245,0
09:31:08,99.79,-223,0
09:31:08,99.80,-225,0
09:31:08,99.81,-241,0
09:31:08,99.82,-219,0
09:31:08,99.83,-213,0
09:31:08,99.84,-236,0
09:31:08,99.85,-936,0
09:31:08,99.86,-230,0
09:31:08,99.87,-212,0
09:31:08,99.88,-208,0
09:31:08,99.89,-208,0
09:31:08,99.90,-201,0
09:31:08,99.91,-193,0
09:31:08,99.92,-143,0
09:31:08,99.93,-172,0
09:31:08,99.94,-154,0
09:31:08,99.95,-151,0
09:31:08,99.96,-97,0
09:31:08,99.97,-78,0
09:31:08,99.98,-66,0
09:31:08,99.99,-22,0
09:31:08,100.00,0,0
09:31:08,100.01,42,0
09:31:08,100.02,79,0
09:31:08,100.03,80,0
09:31:08,100.04,118,0
09:31:08,100.05,118,0
09:31:08,100.06,150,0
09:31:08,100.07,176,0
09:31:08,100.08,155,0
09:31:08,100.09,170,0
09:31:08,100.10,195,0
09:31:08,100.11,200,0
09:31:08,100.12,194,0
09:31:08,100.13,222,0
09:31:08,100.14,224,0
09:31:08,100.15,189,0
09:31:08,100.16,872,0
09:31:08,100.17,221,0
09:31:08,100.18,211,0
09:31:08,100.19,231,0
09:31:08,100.20,278,0
09:31:08,100.21,217,0
09:31:08,100.22,225,0
09:31:08,100.23,227,0
09:31:08,100.24,226,0
09:31:08,100.25,209,0
09:31:08,100.26,265,0
09:31:08,100.27,260,0
09:31:08,100.28,214,0
09:31:08,100.29,231,0
09:31:08,100.30,240,0
09:31:10,99.70,-236,0
09:31:10,99.71,-223,0
09:31:10,99.72,-202,0
09:31:10,99.73,-225,0
09:31:10,99.74,-246,0
09:31:10,99.75,-250,0
09:31:10,99.76,-204,0
09:31:10,99.77,-240,0
09:31:10,99.78,-232,0
09:31:10,99.79,-217,0
09:31:10,99.80,-244,0
09:31:10,99.81,-207,0
09:31:10,99.82,-222,0
09:31:10,99.83,-209,0
09:31:10,99.84,-216,0
09:31:10,99.85,-966,0
09:31:10,99.86,-219,0
09:31:10,99.87,-199,0
09:31:10,99.88,-188,0
09:31:10,99.89,-227,0
09:31:10,99.90,-196,0
09:31:10,99.91,-230,0
09:31:10,99.92,-157,0
09:31:10,99.93,-158,0
09:31:10,99.94,-137,0
09:31:10,99.95,-107,0
09:31:10,99.96,-96,0
09:31:10,99.97,-75,0
09:31:10,99.98,-80,0
09:31:10,99.99,-46,0
09:31:10,100.00,0,0
09:31:10,100.01,38,0
09:31:10,100.02,95,0
09:31:10,100.03,85,0
09:31:10,100.04,158,0
09:31:10,100.05,150,0
09:31:10,100.06,124,0
09:31:10,100.07,157,0
09:31:10,100.08,188,0
09:31:10,100.09,177,0
09:31:10,100.10,215,0
09:31:10,100.11,194,0
09:31:10,100.12,181,0
09:31:10,100.13,210,0
09:31:10,100.14,205,0
09:31:10,100.15,206,0
09:31:10,100.16,923,0
09:31:10,100.17,212,0
09:31:10,100.18,224,0
09:31:10,100.19,231,0
09:31:10,100.20,215,0
09:31:10,100.21,256,0
09:31:10,100.22,242,0
09:31:10,100.23,233,0
09:31:10,100.24,278,0
09:31:10,100.25,242,0
09:31:10,100.26,230,0
09:31:10,100.27,285,0
09:31:10,100.28,272,0
09:31:10,100.29,211,0
09:31:10,100.30,242,0
09:31:12,99.70,-269,0
09:31:12,99.71,-252,0
09:31:12,99.72,-225,0
09:31:12,99.73,-251,0
09:31:12,99.74,-223,0
09:31:12,99.75,-214,0
09:31:12,99.76,-229,0
09:31:12,99.77,-252,0
09:31:12,99.78,-214,0
09:31:12,99.79,-263,0
09:31:12,99.80,-227,0
09:31:12,99.81,-242,0
09:31:12,99.82,-231,0
09:31:12,99.83,-242,0
09:31:12,99.84,-223,0
09:31:12,99.85,-847,0
09:31:12,99.86,-215,0
09:31:12,99.87,-206,0
09:31:12,99.88,-219,0
09:31:12,99.89,-218,0
09:31:12,99.90,-192,0
09:31:12,99.91,-174,0
09:31:12,99.92,-165,0
09:31:12,99.93,-174,0
09:31:12,99.94,-145,0
09:31:12,99.95,-116,0
09:31:12,99.96,-118,0
09:31:12,99.97,-94,0
09:31:12,99.98,-92,0
09:31:12,99.99,-68,0
09:31:12,100.00,0,0
09:31:12,100.01,47,0
09:31:12,100.02,94,0
09:31:12,100.03,84,0
09:31:12,100.04,119,0
09:31:12,100.05,125,0
09:31:12,100.06,134,0
09:31:12,100.07,157,0
09:31:12,100.08,185,0
09:31:12,100.09,165,0
09:31:12,100.10,178,0
09:31:12,100.11,207,0
09:31:12,100.12,206,0
09:31:12,100.13,207,0
09:31:12,100.14,209,0
09:31:12,100.15,228,0
09:31:12,100.16,930,0
09:31:12,100.17,235,0
09:31:12,100.18,228,0
09:31:12,100.19,228,0
09:31:12,100.20,228,0
09:31:12,100.21,209,0
09:31:12,100.22,240,0
09:31:12,100.23,227,0
09:31:12,100.24,223,0
09:31:12,100.25,240,0
09:31:12,100.26,251,0
09:31:12,100.27,238,0
09:31:12,100.28,228,0
09:31:12,100.29,240,0
09:31:12,100.30,239,0
09:31:14,99.70,-245,0
09:31:14,99.71,-241,0
09:31:14,99.72,-268,0
09:31:14,99.73,-215,0
09:31:14,99.74,-279,0
09:31:14,99.75,-221,0
09:31:14,99.76,-239,0
09:31:14,99.77,-265,0
09:31:14,99.78,-216,0
09:31:14,99.79,-250,0
09:31:14,99.80,-246,0
09:31:14,99.81,-206,0
09:31:14,99.82,-233,0
09:31:14,99.83,-250,0
09:31:14,99.84,-230,0
09:31:14,99.85,-806,0
09:31:14,99.86,-222,0
09:31:14,99.87,-215,0
09:31:14,99.88,-194,0
09:31:14,99.89,-206,0
09:31:14,99.90,-166,0
09:31:14,99.91,-198,0
09:31:14,99.92,-165,0
09:31:14,99.93,-168,0
09:31:14,99.94,-160,0
09:31:14,99.95,-156,0
09:31:14,99.96,-104,0
09:31:14,99.97,-83,0
09:31:14,99.98,-79,0
09:31:14,99.99,-41,0
09:31:14,100.00,0,0
09:31:14,100.01,44,31
09:31:14,100.02,61,0
09:31:14,100.03,111,0
09:31:14,100.04,109,0
09:31:14,100.05,127,0
09:31:14,100.06,156,0
09:31:14,100.07,152,0
09:31:14,100.08,182,0
09:31:14,100.09,209,0
09:31:14,100.10,199,0
09:31:14,100.11,201,0
09:31:14,100.12,202,0
09:31:14,100.13,181,0
09:31:14,100.14,206,0
09:31:14,100.15,225,0
09:31:14,100.16,952,0
09:31:14,100.17,210,0
09:31:14,100.18,237,0
09:31:14,100.19,234,0
09:31:14,100.20,229,0
09:31:14,100.21,234,0
09:31:14,100.22,258,0
09:31:14,100.23,246,0
09:31:14,100.24,222,0
09:31:14,100.25,220,0
09:31:14,100.26,236,0
09:31:14,100.27,238,0
09:31:14,100.28,256,0
09:31:14,100.29,244,0
09:31:14,100.30,238,0
09:31:16,99.70,-226,0
09:31:16,99.71,-244,0
09:31:16,99.72,-245,0
09:31:16,99.73,-240,0
09:31:16,99.74,-244,0
09:31:16,99.75,-256,0
09:31:16,99.76,-231,0
09:31:16,99.77,-214,0
09:31:16,99.78,-262,0
09:31:16,99.79,-258,0
09:31:16,99.80,-276,0
09:31:16,99.81,-233,0
09:31:16,99.82,-213,0
09:31:16,99.83,-216,0
09:31:16,99.84,-200,0
09:31:16,99.85,-879,0
09:31:16,99.86,-235,0
09:31:16,99.87,-223,0
09:31:16,99.88,-171,0
09:31:16,99.89,-196,0
09:31:16,99.90,-195,0
09:31:16,99.91,-176,0
09:31:16,99.92,-175,0
09:31:16,99.93,-159,0
09:31:16,99.94,-99,0
09:31:16,99.95,-136,0
09:31:16,99.96,-148,0
09:31:16,99.97,-59,0
09:31:16,99.98,-116,0
09:31:16,99.99,-35,0
09:31:16,100.00,0,0
09:31:16,100.01,67,0
09:31:16,100.02,70,0
09:31:16,100.03,87,0
09:31:16,100.04,123,0
09:31:16,100.05,138,0
09:31:16,100.06,167,0
09:31:16,100.07,144,0
09:31:16,100.08,181,0
09:31:16,100.09,208,0
09:31:16,100.10,208,0
09:31:16,100.11,251,0
09:31:16,100.12,191,0
09:31:16,100.13,190,0
09:31:16,100.14,182,0
09:31:16,100.15,242,0
09:31:16,100.16,984,0
09:31:16,100.17,212,0
09:31:16,100.18,240,0
09:31:16,100.19,232,0
09:31:16,100.20,220,0
09:31:16,100.21,221,0
09:31:16,100.22,254,0
09:31:16,100.23,237,0
09:31:16,100.24,238,0
09:31:16,100.25,214,0
09:31:16,100.26,237,0
09:31:16,100.27,192,0
09:31:16,100.28,256,0
09:31:16,100.29,272,0
09:31:16,100.30,238,0
09:31:18,99.70,-250,0
09:31:18,99.71,-217,0
09:31:18,99.72,-255,0
09:31:18,99.73,-257,0
09:31:18,99.74,-259,0
09:31:18,99.75,-246,0
09:31:18,99.76,-234,0
09:31:18,99.77,-226,0
09:31:18,99.78,-237,0
09:31:18,99.79,-221,0
09:31:18,99.80,-183,0
09:31:18,99.81,-208,0
09:31:18,99.82,-235,0
09:31:18,99.83,-230,0
09:31:18,99.84,-224,0
09:31:18,99.85,-1056,0
09:31:18,99.86,-200,0
09:31:18,99.87,-181,0
09:31:18,99.88,-221,0
09:31:18,99.89,-176,0
09:31:18,99.90,-228,0
09:31:18,99.91,-186,0
09:31:18,99.92,-162,0
09:31:18,99.93,-117,0
09:31:18,99.94,-176,0
09:31:18,99.95,-143,0
09:31:18,99.96,-132,0
09:31:18,99.97,-130,0
09:31:18,99.98,-102,0
09:31:18,99.99,-37,0
09:31:18,100.00,-51,0
09:31:18,100.01,0,0
09:31:18,100.02,62,0
09:31:18,100.03,81,0
09:31:18,100.04,105,0
09:31:18,100.05,133,0
09:31:18,100.06,92,0
09:31:18,100.07,158,0
09:31:18,100.08,194,0
09:31:18,100.09,209,0
09:31:18,100.10,162,0
09:31:18,100.11,182,0
09:31:18,100.12,230,0
09:31:18,100.13,160,0
09:31:18,100.14,237,0
09:31:18,100.15,203,0
09:31:18,100.16,861,0
09:31:18,100.17,208,0
09:31:18,100.18,249,0
09:31:18,100.19,206,0
09:31:18,100.20,222,0
09:31:18,100.21,246,0
09:31:18,100.22,239,0
09:31:18,100.23,232,0
09:31:18,100.24,260,0
09:31:18,100.25,221,0
09:31:18,100.26,216,0
09:31:18,100.27,231,0
09:31:18,100.28,256,0
09:31:18,100.29,261,0
09:31:18,100.30,225,0
09:31:20,99.70,-244,0
09:31:20,99.71,-226,0
09:31:20,99.72,-264,0
09:31:20,99.73,-226,0
09:31:20,99.74,-230,0
09:31:20,99.75,-232,0
09:31:20,99.76,-259,0
09:31:20,99.77,-224,0
09:31:20,99.78,-248,0
09:31:20,99.79,-261,0
09:31:20,99.80,-255,0
09:31:20,99.81,-237,0
09:31:20,99.82,-251,0
09:31:20,99.83,-221,0
09:31:20,99.84,-227,0
09:31:20,99.85,-1007,0
09:31:20,99.86,-193,0
09:31:20,99.87,-215,0
09:31:20,99.88,-228,0
09:31:20,99.89,-188,0
09:31:20,99.90,-180,0
09:31:20,99.91,-173,0
09:31:20,99.92,-187,0
09:31:20,99.93,-147,0
09:31:20,99.94,-139,0
09:31:20,99.95,-134,0
09:31:20,99.96,-129,0
09:31:20,99.97,-94,0
09:31:20,99.98,-97,0
09:31:20,99.99,-67,0
09:31:20,100.00,-49,221
09:31:20,100.01,0,0
09:31:20,100.02,45,0
09:31:20,100.03,58,0
09:31:20,100.04,71,0
09:31:20,100.05,91,0
09:31:20,100.06,130,0
09:31:20,100.07,123,0
09:31:20,100.08,165,0
09:31:20,100.09,170,0
09:31:20,100.10,195,0
09:31:20,100.11,176,0
09:31:20,100.12,180,0
09:31:20,100.13,191,0
09:31:20,100.14,185,0
09:31:20,100.15,232,0
09:31:20,100.16,1024,0
09:31:20,100.17,221,0
09:31:20,100.18,196,0
09:31:20,100.19,223,0
09:31:20,100.20,261,0
09:31:20,100.21,244,0
09:31:20,100.22,241,0
09:31:20,100.23,279,0
09:31:20,100.24,228,0
09:31:20,100.25,237,0
09:31:20,100.26,251,0
09:31:20,100.27,232,0
09:31:20,100.28,246,0
09:31:20,100.29,223,0
09:31:20,100.30,275,0
09:31:22,99.70,-265,0
09:31:22,99.71,-237,0
09:31:22,99.72,-264,0
09:31:22,99.73,-214,0
09:31:22,99.74,-227,0
09:31:22,99.75,-258,0
09:31:22,99.76,-255,0
09:31:22,99.77,-244,0
09:31:22,99.78,-246,0
09:31:22,99.79,-225,0
09:31:22,99.80,-215,0
09:31:22,99.81,-233,0
09:31:22,99.82,-222,0
09:31:22,99.83,-217,0
09:31:22,99.84,-225,0
09:31:22,99.85,-953,0
09:31:22,99.86,-223,0
09:31:22,99.87,-242,0
09:31:22,99.88,-188,0
09:31:22,99.89,-186,0
09:31:22,99.90,-161,0
09:31:22,99.91,-187,0
09:31:22,99.92,-183,0
09:31:22,99.93,-199,0
09:31:22,99.94,-171,0
09:31:22,99.95,-164,0
09:31:22,99.96,-96,0
09:31:22,99.97,-85,0
09:31:22,99.98,-92,0
09:31:22,99.99,-90,0
09:31:22,100.00,-57,0
09:31:22,100.01,0,0
09:31:22,100.02,41,0
09:31:22,100.03,53,0
09:31:22,100.04,105,0
09:31:22,100.05,104,0
09:31:22,100.06,140,0
09:31:22,100.07,178,0
09:31:22,100.08,161,0
09:31:22,100.09,127,0
09:31:22,100.10,187,0
09:31:22,100.11,195,0
09:31:22,100.12,184,0
09:31:22,100.13,190,0
09:31:22,100.14,211,0
09:31:22,100.15,220,0
09:31:22,100.16,861,0
09:31:22,100.17,231,0
09:31:22,100.18,262,0
09:31:22,100.19,234,0
09:31:22,100.20,210,0
09:31:22,100.21,235,0
09:31:22,100.22,248,0
09:31:22,100.23,246,0
09:31:22,100.24,256,0
09:31:22,100.25,267,0
09:31:22,100.26,227,0
09:31:22,100.27,222,0
09:31:22,100.28,226,0
09:31:22,100.29,240,0
09:31:22,100.30,245,0
09:31:24,99.70,-222,0
09:31:24,99.71,-249,0
09:31:24,99.72,-231,0
09:31:24,99.73,-259,0
09:31:24,99.74,-217,0
09:31:24,99.75,-244,0
09:31:24,99.76,-253,0
09:31:24,99.77,-279,0
09:31:24,99.78,-236,0
09:31:24,99.79,-250,0
09:31:24,99.80,-216,0
09:31:24,99.81,-246,0
09:31:24,99.82,-253,0
09:31:24,99.83,-223,0
09:31:24,99.84,-228,0
09:31:24,99.85,-904,0
09:31:24,99.86,-262,0
09:31:24,99.87,-234,0
09:31:24,99.88,-195,0
09:31:24,99.89,-156,0
09:31:24,99.90,-190,0
09:31:24,99.91,-226,0
09:31:24,99.92,-234,0
09:31:24,99.93,-168,0
09:31:24,99.94,-176,0
09:31:24,99.95,-216,0
09:31:24,99.96,-147,0
09:31:24,99.97,-103,0
09:31:24,99.98,-99,0
09:31:24,99.99,-85,0
09:31:24,100.00,-45,0
09:31:24,100.01,0,0
09:31:24,100.02,49,107
09:31:24,100.03,89,0
09:31:24,100.04,109,0
09:31:24,100.05,108,0
09:31:24,100.06,119,0
09:31:24,100.07,140,0
09:31:24,100.08,173,0
09:31:24,100.09,188,0
09:31:24,100.10,207,0
09:31:24,100.11,191,0
09:31:24,100.12,227,0
09:31:24,100.13,211,0
09:31:24,100.14,184,0
09:31:24,100.15,192,0
09:31:24,100.16,815,0
09:31:24,100.17,197,0
09:31:24,100.18,216,0
09:31:24,100.19,224,0
09:31:24,100.20,238,0
09:31:24,100.21,234,0
09:31:24,100.22,183,0
09:31:24,100.23,235,0
09:31:24,100.24,237,0
09:31:24,100.25,238,0
09:31:24,100.26,269,0
09:31:24,100.27,246,0
09:31:24,100.28,224,0
09:31:24,100.29,217,0
09:31:24,100.30,231,0
09:31:26,99.70,-246,0
09:31:26,99.71,-223,0
09:31:26,99.72,-228,0
09:31:26,99.73,-243,0
09:31:26,99.74,-243,0
09:31:26,99.75,-257,0
09:31:26,99.76,-236,0
09:31:26,99.77,-229,0
09:31:26,99.78,-259,0
09:31:26,99.79,-231,0
09:31:26,99.80,-236,0
09:31:26,99.81,-189,0
09:31:26,99.82,-219,0
09:31:26,99.83,-216,0
09:31:26,99.84,-259,0
09:31:26,99.85,-919,0
09:31:26,99.86,-217,0
09:31:26,99.87,-219,0
09:31:26,99.88,-177,0
09:31:26,99.89,-203,0
09:31:26,99.90,-208,0
09:31:26,99.91,-200,0
09:31:26,99.92,-192,0
09:31:26,99.93,-148,0
09:31:26,99.94,-149,0
09:31:26,99.95,-126,0
09:31:26,99.96,-152,0
09:31:26,99.97,-83,0
09:31:26,99.98,-55,0
09:31:26,99.99,-72,0
09:31:26,100.00,0,0
09:31:26,100.01,59,0
09:31:26,100.02,68,0
09:31:26,100.03,91,0
09:31:26,100.04,136,0
09:31:26,100.05,157,0
09:31:26,100.06,129,0
09:31:26,100.07,170,0
09:31:26,100.08,134,0
09:31:26,100.09,146,0
09:31:26,100.10,254,0
09:31:26,100.11,203,0
09:31:26,100.12,197,0
09:31:26,100.13,210,0
09:31:26,100.14,238,0
09:31:26,100.15,251,0
09:31:26,100.16,893,0
09:31:26,100.17,222,0
09:31:26,100.18,259,0
09:31:26,100.19,248,0
09:31:26,100.20,234,0
09:31:26,100.21,256,0
09:31:26,100.22,229,0
09:31:26,100.23,232,0
09:31:26,100.24,222,0
09:31:26,100.25,254,0
09:31:26,100.26,234,0
09:31:26,100.27,243,0
09:31:26,100.28,232,0
09:31:26,100.29,241,0
09:31:26,100.30,230,0
09:31:28,99.70,-259,0
09:31:28,99.71,-265,0
09:31:28,99.72,-249,0
09:31:28,99.73,-254,0
09:31:28,99.74,-249,0
09:31:28,99.75,-261,0
09:31:28,99.76,-237,0
09:31:28,99.77,-260,0
09:31:28,99.78,-243,0
09:31:28,99.79,-254,0
09:31:28,99.80,-195,0
09:31:28,99.81,-244,0
09:31:28,99.82,-241,0
09:31:28,99.83,-245,0
09:31:28,99.84,-260,0
09:31:28,99.85,-880,0
09:31:28,99.86,-207,0
09:31:28,99.87,-211,0
09:31:28,99.88,-216,0
09:31:28,99.89,-223,0
09:31:28,99.90,-173,0
09:31:28,99.91,-210,0
09:31:28,99.92,-199,0
09:31:28,99.93,-160,0
09:31:28,99.94,-145,0
09:31:28,99.95,-138,0
09:31:28,99.96,-131,0
09:31:28,99.97,-94,0
09:31:28,99.98,-95,0
09:31:28,99.99,-82,0
09:31:28,100.00,0,0
09:31:28,100.01,0,0
09:31:28,100.02,61,0
09:31:28,100.03,54,0
09:31:28,100.04,94,0
09:31:28,100.05,110,0
09:31:28,100.06,119,0
09:31:28,100.07,155,0
09:31:28,100.08,183,0
09:31:28,100.09,180,0
09:31:28,100.10,165,0
09:31:28,100.11,199,0
09:31:28,100.12,183,0
09:31:28,100.13,192,0
09:31:28,100.14,212,0
09:31:28,100.15,207,0
09:31:28,100.16,793,0
09:31:28,100.17,208,0
09:31:28,100.18,270,0
09:31:28,100.19,245,0
09:31:28,100.20,194,0
09:31:28,100.21,245,0
09:31:28,100.22,231,0
09:31:28,100.23,221,0
09:31:28,100.24,245,0
09:31:28,100.25,234,0
09:31:28,100.26,264,0
09:31:28,100.27,258,0
09:31:28,100.28,252,0
09:31:28,100.29,232,0
09:31:28,100.30,236,0
09:31:30,99.70,-243,0
09:31:30,99.71,-224,0
09:31:30,99.72,-242,0
09:31:30,99.73,-228,0
09:31:30,99.74,-244,0
09:31:30,99.75,-243,0
09:31:30,99.76,-246,0
09:31:30,99.77,-234,0
09:31:30,99.78,-242,0
09:31:30,99.79,-245,0
09:31:30,99.80,-207,0
09:31:30,99.81,-255,0
09:31:30,99.82,-215,0
09:31:30,99.83,-245,0
09:31:30,99.84,-239,0
09:31:30,99.85,-969,0
09:31:30,99.86,-234,0
09:31:30,99.87,-215,0
09:31:30,99.88,-230,0
09:31:30,99.89,-203,0
09:31:30,99.90,-200,0
09:31:30,99.91,-172,0
09:31:30,99.92,-186,0
09:31:30,99.93,-178,0
09:31:30,99.94,-124,0
09:31:30,99.95,-149,0
09:31:30,99.96,-123,0
09:31:30,99.97,-92,0
09:31:30,99.98,-97,0
09:31:30,99.99,-83,0
09:31:30,100.00,-34,0
09:31:30,100.01,0,0
09:31:30,100.02,51,32
09:31:30,100.03,103,0
09:31:30,100.04,103,0
09:31:30,100.05,106,0
09:31:30,100.06,131,0
09:31:30,100.07,155,0
09:31:30,100.08,142,0
09:31:30,100.09,187,0
09:31:30,100.10,162,0
09:31:30,100.11,180,0
09:31:30,100.12,216,0
09:31:30,100.13,228,0
09:31:30,100.14,216,0
09:31:30,100.15,192,0
09:31:30,100.16,897,0
09:31:30,100.17,191,0
09:31:30,100.18,221,0
09:31:30,100.19,205,0
09:31:30,100.20,225,0
09:31:30,100.21,234,0
09:31:30,100.22,237,0
09:31:30,100.23,251,0
09:31:30,100.24,250,0
09:31:30,100.25,226,0
09:31:30,100.26,240,0
09:31:30,100.27,280,0
09:31:30,100.28,194,0
09:31:30,100.29,248,0
09:31:30,100.30,231,0
09:31:32,99.70,-233,0
09:31:32,99.71,-256,0
09:31:32,99.72,-257,0
09:31:32,99.73,-209,0
09:31:32,99.74,-252,0
09:31:32,99.75,-200,0
09:31:32,99.76,-230,0
09:31:32,99.77,-225,0
09:31:32,99.78,-221,0
09:31:32,99.79,-234,0
09:31:32,99.80,-230,0
09:31:32,99.81,-258,0
09:31:32,99.82,-231,0
09:31:32,99.83,-190,0
09:31:32,99.84,-256,0
09:31:32,99.85,-1007,0
09:31:32,99.86,-220,0
09:31:32,99.87,-209,0
09:31:32,99.88,-211,0
09:31:32,99.89,-204,0
09:31:32,99.90,-176,0
09:31:32,99.91,-204,0
09:31:32,99.92,-191,0
09:31:32,99.93,-175,0
09:31:32,99.94,-153,0
09:31:32,99.95,-148,0
09:31:32,99.96,-169,0
09:31:32,99.97,-112,0
09:31:32,99.98,-71,0
09:31:32,99.99,-69,0
09:31:32,100.00,-47,0
09:31:32,100.01,0,0
09:31:32,100.02,57,0
09:31:32,100.03,72,0
09:31:32,100.04,97,0
09:31:32,100.05,124,0
09:31:32,100.06,135,0
09:31:32,100.07,132,0
09:31:32,100.08,172,0
09:31:32,100.09,191,0
09:31:32,100.10,185,0
09:31:32,100.11,188,0
09:31:32,100.12,170,0
09:31:32,100.13,196,0
09:31:32,100.14,176,0
09:31:32,100.15,211,0
09:31:32,100.16,769,0
09:31:32,100.17,221,0
09:31:32,100.18,195,0
09:31:32,100.19,227,0
09:31:32,100.20,240,0
09:31:32,100.21,201,0
09:31:32,100.22,261,0
09:31:32,100.23,225,0
09:31:32,100.24,234,0
09:31:32,100.25,245,0
09:31:32,100.26,247,0
09:31:32,100.27,215,0
09:31:32,100.28,244,0
09:31:32,100.29,245,0
09:31:32,100.30,225,0
09:31:34,99.70,-227,0
09:31:34,99.71,-206,0
09:31:34,99.72,-226,0
09:31:34,99.73,-272,0
09:31:34,99.74,-230,0
09:31:34,99.75,-228,0
09:31:34,99.76,-252,0
09:31:34,99.77,-247,0
09:31:34,99.78,-223,0
09:31:34,99.79,-220,0
09:31:34,99.80,-218,0
09:31:34,99.81,-226,0
09:31:34,99.82,-260,0
09:31:34,99.83,-231,0
09:31:34,99.84,-222,0
09:31:34,99.85,-868,0
09:31:34,99.86,-233,0
09:31:34,99.87,-228,0
09:31:34,99.88,-200,0
09:31:34,99.89,-213,0
09:31:34,99.90,-219,0
09:31:34,99.91,-182,0
09:31:34,99.92,-196,0
09:31:34,99.93,-175,0
09:31:34,99.94,-161,0
